54,-95,4408,-436,5678,8607,0.339864,0.4636714101771321,44,16
164,-78,9170,-842,1316,-2892,0.5037034,0.9859831892903401,88,61
140,-46,7515,-393,8329,-9087,0.90992206,0.026358699224931614,174,28
10,112,4118,487,5859,3871,0.3787963,0.09134155267831168,159,-4
4,81,9571,754,9389,1277,0.24959233,0.30560776800350575,227,109
201,-101,9532,311,4038,9713,0.55087686,0.641970054801359,210,45
46,101,6951,466,8849,7589,0.68477374,0.9900918441315846,97,-96
76,28,5987,530,4687,-452,0.74298584,0.31102881758623113,182,114
245,-62,9313,488,9470,-8414,0.3307072,0.7929368145453276,190,-4
55,-58,8169,-643,3640,-6261,0.38275307,0.22436226090609013,28,126
10,-76,9917,-132,5825,2033,0.4643399,0.38745970584212863,137,115
117,-33,6235,-924,9103,5503,0.93990386,0.8420573044384752,238,-99
113,-104,950,251,8858,-9824,0.75145394,0.21181326999929595,242,-73
78,48,694,-885,1946,1187,0.9283907,0.5967933297179724,176,-4
16,-100,9015,665,1534,8400,0.090411514,0.736744241642614,196,27
218,-78,6139,-615,7058,3539,0.18889737,0.6801978736439255,78,85
120,-7,9455,-405,36,4850,0.7179572,0.3519962559095222,7,-106
74,-117,9464,186,5243,-6831,0.2584546,0.0750605138403454,166,-18
255,-28,4873,867,3586,-5056,0.19199526,0.007582188901917863,107,-61
245,-68,2931,641,2755,5874,0.82171315,0.8791786419734651,158,-2
97,47,9885,-737,8883,8735,0.40505302,0.8532725906721419,43,-95
57,105,7421,-228,1760,8709,0.37999892,0.42826219188613013,9,115
164,14,3380,-989,7321,-932,0.09167332,0.6290212911829042,56,95
31,-16,758,223,266,-551,0.656978,0.5383023362160505,95,-93
43,-1,2709,-961,3165,-5589,0.5360074,0.9088390836212301,132,-97
152,46,7894,180,1232,1541,0.59899217,0.6531898738767308,25,-109
61,-74,7786,-99,3306,-8890,0.20293862,0.301735644907545,175,60
76,64,2711,-541,7424,-8856,0.5354896,0.8563877402370965,207,42
37,-63,2335,683,3577,-927,0.43647292,0.8799206006598328,29,13
52,26,2954,-590,3883,-4393,0.46022096,0.2724009945421394,230,-61
173,5,462,581,2182,50,0.52962846,0.10674421087566699,162,-56
38,110,3947,943,2801,-4499,0.99055195,0.5737585392316543,143,-60
149,-61,4153,-824,3895,-8573,0.2592369,0.753601900003261,177,-36
97,-64,6392,317,9252,7311,0.94491875,0.17096400877982976,175,-31
176,-103,8868,953,3707,-2650,0.10889884,0.6173483733004063,194,117
54,-46,1264,-524,1581,3886,0.3349101,0.9296149046316423,206,124
220,-76,1147,-133,6125,-3238,0.5072835,0.15108896149591444,255,103
248,82,6066,638,9329,-8919,0.32043308,0.9801165050494032,152,79
35,-82,5791,-670,2795,-9416,0.75315386,0.43160664502418766,102,-123
31,107,8967,-197,2263,-7252,0.059487093,0.5418631896188945,5,-94
9,19,6931,696,2958,-8519,0.10817439,0.16657239276877756,177,-8
165,0,4548,798,4727,-9035,0.82912904,0.7971123584102802,130,45
128,43,6385,-566,7300,-6207,0.26201648,0.025107594308950598,83,26
199,-97,3044,502,8493,2310,0.2668948,0.48052049667249697,63,-29
91,27,4389,247,8460,3033,0.10081636,0.8696422080680498,82,86
0,71,8875,428,6138,6150,0.80923754,0.5615647856042404,64,-103
164,124,7449,495,1100,-8862,0.24836762,0.2555062573800263,93,-8
172,-120,3352,666,3569,-3738,0.58383226,0.5919060749881876,252,-65
170,-26,6353,252,458,3975,0.6016361,0.5162052178803143,97,-69
208,26,6910,333,8706,8352,0.41264114,0.018217708061770144,50,-79
163,-10,4712,-903,8600,2735,0.5476896,0.8413279657575992,80,87
162,48,7373,294,8621,4009,0.032648284,0.8257057957426217,232,109
243,36,2594,-570,4806,-6427,0.5242275,0.1666044267120378,180,-48
141,34,5118,986,8090,7025,0.33133084,0.04445983091294747,5,-73
64,111,8127,-366,9946,8810,0.9044695,0.7343535042731615,94,3
101,19,7091,956,8713,-5775,0.11652518,0.396283599953123,241,102
220,119,8217,735,8217,5912,0.2805469,0.1509622842298618,33,43
40,71,2933,156,4762,-9556,0.8102539,0.7668737582361018,34,0
54,15,164,45,7104,3751,0.17452836,0.6896672012956572,182,-77
67,-49,9880,-69,3254,383,0.32975066,0.06076139307943007,29,-102
198,52,2634,-706,1526,-2061,0.97732234,0.7545302718884783,25,25
231,25,9205,-775,954,2031,0.49193707,0.07116415207081794,246,99
46,107,9802,437,2220,-8035,0.93911254,0.043929107194369266,28,-80
48,67,2946,480,4034,-6463,0.47859713,0.1455375724700777,245,-94
77,-64,6936,-378,4105,-9370,0.74383366,0.5265970049980895,125,-20
179,48,7352,16,5594,2580,0.111753635,0.05942892449648152,128,42
227,121,5996,553,2202,-1515,0.6151901,0.5231226429380005,38,108
236,-112,5763,348,9341,-973,0.17078266,0.8689899004548158,174,-103
9,-106,2713,-69,1955,8524,0.6675252,0.9321000236055854,114,-42
225,116,3759,-410,4016,-3815,0.60060966,0.9698694752894785,206,-100
185,-12,1691,-851,8443,1313,0.7006248,0.7746761103891379,115,6
79,59,1237,-83,5476,-1492,0.16944806,0.511835958901601,215,99
97,-86,4142,876,4782,-5791,0.4540523,0.8659601237667104,247,-116
166,-77,6260,-538,4862,-8944,0.6162543,0.8515566648930462,34,122
156,-56,5024,-549,8356,9256,0.42313138,0.15128046611580082,3,20
64,-12,2904,-129,9586,7892,0.6243649,0.2592035303202166,0,62
183,-91,9697,665,5172,-9102,0.9390311,0.9187818301727989,204,29
210,103,4793,-676,9737,-2732,0.4887304,0.7740128769195279,66,-112
23,83,6087,770,1140,-240,0.8993531,0.6432258085522787,22,117
98,-90,6076,269,3330,-2,0.32933486,0.7360941366759179,13,9
172,-92,2465,461,1825,-1388,0.55926377,0.34378758780537955,188,45
193,-15,4181,-652,9382,-7529,0.6370253,0.6481984541362497,20,-122
49,24,9969,679,4584,8643,0.9403101,0.40044398159290306,208,-109
226,88,4175,949,9110,6458,0.59084916,0.6006138689962837,56,-84
89,89,7409,-97,8635,-661,0.03740932,0.06932096970215629,241,-93
5,-88,8476,697,4990,8172,0.50782585,0.6517054310897019,176,47
92,57,6755,159,7820,3548,0.1430666,0.5497876767293961,171,-98
167,37,4226,-592,1976,1787,0.14538184,0.9055739592736898,43,-88
142,-94,6638,352,6634,-5013,0.7235463,0.939780376955046,169,127
176,-111,7969,503,3991,-3877,0.58268535,0.041215161602960904,51,12
180,70,5370,561,2592,8276,0.043589227,0.8798532523113667,24,-4
221,-8,9596,-630,7319,2582,0.38691056,0.7458771091528674,101,118
167,-11,730,-624,7207,-9176,0.33728576,0.8828848822218964,187,-58
115,-43,65,-513,3699,9646,0.029289164,0.7372653334784406,85,-108
217,-63,961,28,1751,-7890,0.090957426,0.3307634143735022,178,119
54,-19,2499,444,480,5859,0.87281924,0.7539238299601405,151,-85
151,-82,9806,680,5469,-883,0.16091388,0.8903482754423145,38,-19
177,77,5267,257,920,4329,0.60098195,0.537674568671523,241,-18
25,26,843,847,7139,-4551,0.36480775,0.21356852953141037,11,61
216,-97,838,883,6158,9363,0.53055996,0.3432321324682932,190,126
88,-62,2414,-660,5371,-9038,0.0529992,0.06505524815834329,181,36
168,-35,5312,714,6632,7519,0.123923615,0.7674670103250408,43,95
216,-41,3914,757,7290,-5295,0.68993706,0.468766019523557,122,-48
254,92,1156,-614,8734,-9279,0.7478967,0.21827533585234815,141,-55
172,-93,2113,-736,8287,-4540,0.6324234,0.27215260925038454,155,-37
205,-99,176,107,866,3918,0.9057735,0.3920594453464762,211,-20
58,-96,1005,-334,854,-5636,0.5079939,0.5489901028230629,64,124
48,97,8317,-844,1704,-3846,0.5683624,0.9678658788360962,87,114
194,98,9281,874,6219,3481,0.7856439,0.19500180199063832,113,116
168,50,9087,-499,100,4720,0.7910271,0.904078302022101,101,-43
218,88,159,-157,9072,-131,0.6807736,0.7508287409083415,244,-69
112,-58,6581,67,9982,8934,0.1694619,0.43249979501533453,228,116
104,-50,8464,611,9923,-1718,0.25932664,0.17961653156210833,140,100
42,-56,4887,-235,4193,-1707,0.16992164,0.046701410918096875,20,-84
4,-64,3123,373,7897,4310,0.17176963,0.5944147300596676,162,69
159,-92,2271,270,4459,279,0.089192994,0.48866599896957275,43,-114
74,-13,1967,95,6758,5696,0.5818816,0.4762608528086222,159,73
148,115,9076,-456,7106,-2472,0.047606383,0.30080970400521956,57,53
189,77,2479,81,2045,4546,0.5544721,0.2686188766794787,6,-101
186,-93,5097,802,7062,-3589,0.14223816,0.37924952553218005,30,29
55,109,1148,183,5409,6149,0.34346816,0.0851444766671231,40,-127
248,-108,7213,-271,3107,414,0.44910172,0.5504668131609669,127,38
154,64,5444,-422,3027,-8720,0.93907464,0.5936371515089808,152,-33
251,-94,600,765,9799,7791,0.9340038,0.7155009367809494,236,53
230,55,1373,698,9031,-6597,0.8746875,0.026372911420386336,143,88
216,118,4705,841,1951,-2211,0.87568325,0.40096136795854986,173,-62
251,22,1930,983,97,7771,0.93247443,0.161551470970422,246,-106
44,2,2858,885,6654,-6631,0.17220193,0.020774470043254945,87,118
243,-2,1735,-951,5271,-7646,0.56850386,0.49410343392216494,79,117
172,106,96,-672,993,-444,0.4667163,0.6533232099699718,140,60
58,121,7726,643,4006,-7600,0.78426135,0.0027650994046872768,144,-47
145,60,6841,-379,2524,8748,0.55014694,0.704208667669453,123,104
34,107,5267,663,6869,-7830,0.76249194,0.9598086591374534,84,4
121,17,4765,536,2859,-6889,0.62080973,0.8518286712215226,56,97
24,-55,3648,-154,5660,2227,0.8595469,0.9281743041969684,91,-76
28,-87,3298,-465,5638,-7425,0.8999139,0.8312717382051321,65,-71
114,-84,7407,-274,7088,-2530,0.9503693,0.8434720548828536,44,5
28,-106,8509,895,8328,-4693,0.4334332,0.7600781421325764,139,-113
74,-92,6700,-295,7714,-3263,0.6262645,0.2722542429526795,33,-84
61,81,3146,-137,475,-5088,0.55602163,0.5567545658893918,201,76
157,53,6761,-35,9273,-2247,0.27649042,0.5526937822140832,180,114
245,117,2048,353,2917,8814,0.7858085,0.39955735488427024,188,77
253,-1,2349,-285,9670,44,0.80239576,0.5637183030934433,182,-64
14,106,87,791,7259,9355,0.96378535,0.30936796389084653,126,-28
133,115,6424,-32,8949,-1485,0.9850067,0.16265871012797328,56,-40
99,-41,6636,828,6556,9422,0.9951695,0.5589751106923764,117,55
214,22,9439,-182,210,4686,0.5194249,0.5602070713436194,42,36
89,-89,129,889,6775,-6342,0.4848622,0.36196838195526637,223,117
125,116,1725,-339,5334,-9352,0.7216675,0.9166129475773387,224,0
246,125,7721,-370,8572,-9332,0.6336274,0.5349877934636955,147,116
145,-122,6603,746,8636,2746,0.5596225,0.6554637350428629,229,125
184,89,5434,-927,2544,-781,0.06234782,0.02595691413472767,67,26
4,56,841,702,9754,6377,0.93086654,0.9492785732174152,171,75
104,-23,2396,-810,5320,-6812,0.61234164,0.5148868802736957,87,-57
253,-53,6581,-743,3730,1996,0.898693,0.5134488720981877,149,-107
117,-86,7469,-295,7819,2385,0.4252276,0.4031297485373363,184,121
16,56,9370,-300,803,8586,0.84554577,0.40967579888339334,94,-60
104,6,7418,-957,6414,-9099,0.3336174,0.47196566307977705,12,67
72,3,9008,51,8494,-8677,0.6094125,0.6904238543261882,153,-77
225,62,312,922,2079,1901,0.47991166,0.127080436049413,22,116
9,12,4391,-812,313,-7817,0.54824233,0.8549218400409512,53,108
249,-22,9471,124,5788,3640,0.43473306,0.6351539754760444,187,-38
178,12,6527,-82,398,-9263,0.18800487,0.12937474164625795,21,-107
179,33,8430,-92,8279,-3803,0.9252055,0.6137052551441964,186,64
5,-104,1780,-863,3715,7725,0.6622289,0.9022930932942483,64,-102
150,-122,6667,-330,8177,-2106,0.29695404,0.07765616364919092,18,41
103,-103,9239,365,7412,6868,0.5918422,0.3441753321035531,68,113
48,43,5928,-111,202,552,0.6261208,0.7040372785386015,49,-24
214,-13,8152,920,5802,5572,0.48497126,0.19298706625837114,240,64
184,-100,4702,-332,2496,5770,0.59616286,0.8865002529368082,71,-46
46,24,229,950,2018,5951,0.1557792,0.14753549097234342,234,92
154,-42,1788,768,7561,-5899,0.031857792,0.4793922589021804,18,50
10,-72,1760,-819,2949,-4350,0.9294153,0.34795041422518624,94,43
223,15,3404,218,9186,5909,0.34384468,0.08927777450609597,38,116
79,-12,3052,-224,3225,-2202,0.109068565,0.5268797914507733,78,-49
34,77,945,722,6596,-9856,0.4956646,0.24831567830329038,204,66
168,-107,8608,780,2281,-4079,0.7306482,0.02239527850978673,56,35
118,13,6225,610,7931,7668,0.40588525,0.9242927446066003,85,69
175,43,6017,-729,3246,-8976,0.07636823,0.8727401485659569,51,59
161,101,4245,-217,1258,-5482,0.7167586,0.1027172444114296,135,49
48,101,148,430,2133,-9202,0.7559712,0.1692928119703372,205,-63
78,-115,293,-975,8556,7670,0.8671408,0.8326903469465724,212,93
31,-42,8530,500,3570,7883,0.36930123,0.008780628475305918,128,-109
75,-14,2446,-658,3035,-1495,0.7816017,0.25017790837294196,59,106
74,58,9304,499,4564,-8490,0.542577,0.27392804659886505,225,61
36,-71,9292,-707,2016,3684,0.49649477,0.6931544402427263,27,-71
39,-47,7609,46,4906,9558,0.68205494,0.4313479148549041,200,-13
234,84,3073,-622,5728,-2864,0.36743513,0.22041936798475692,134,-29
202,108,8223,69,8579,9137,0.55345786,0.5284508417534344,222,91
137,-97,6760,-466,4380,676,0.8181546,0.3276404457869474,178,19
138,67,5886,-598,5609,-7767,0.027894316,0.17518023894815293,235,64
115,-44,7370,771,9658,-413,0.04079576,0.26875623295953643,2,-28
66,-126,4343,446,82,-4879,0.791674,0.0899014519616752,25,-105
244,102,7170,669,9722,-7413,0.22412711,0.20172559305484505,11,-63
57,-95,840,713,1435,-744,0.9737317,0.13216779759056085,241,-25
66,33,1504,740,3778,6088,0.9765724,0.5274202066082283,128,31
111,20,1114,-358,4700,9092,0.31939402,0.889943369336124,163,20
240,8,5914,-584,2411,9476,0.8177173,0.5450195437923873,50,-24
10,49,2014,120,583,-9558,0.29767874,0.6140215602464288,230,-92
69,63,1845,-143,998,4497,0.6910984,0.20307971225231503,195,-105
48,-46,66,175,3743,3593,0.50676394,0.9906934454756691,156,-122
146,112,4514,-164,5427,-4464,0.6225665,0.23294040265608296,212,115
212,73,4707,-791,5561,-6501,0.17469268,0.5990191341262846,74,81
106,-59,4042,756,8670,-7731,0.7999738,0.25323527315150707,101,-110
60,-102,8987,555,3970,3446,0.045120377,0.9620451317300411,145,96
11,28,6930,-736,8350,5043,0.14350453,0.8697190204256895,253,110
61,57,5228,-258,920,-8509,0.4727988,0.34458684899815883,4,72
3,-102,3045,673,6063,-8729,0.13758434,0.05615614782733047,119,114
46,-82,9878,-100,7521,4597,0.6892768,0.19489223022857638,145,-62
44,-57,9994,701,5888,5460,0.11618195,0.36000958675087424,227,-24
227,-49,253,687,4309,-860,0.9824833,0.004472256132969643,130,-20
187,-90,9511,-641,3696,8487,0.85672975,0.8925237264143306,232,-3
220,57,9283,772,9173,2964,0.01842143,0.8384620787068604,222,-3
133,-97,6711,359,4619,-3717,0.14900449,0.7367246994308203,211,1
99,46,8992,145,9752,689,0.3096363,0.6826728116407144,200,-65
137,-27,6303,-961,9912,5502,0.22776884,0.672810040188421,20,-25
149,112,901,871,9618,7421,0.64919144,0.5099916206049782,174,-112
204,-70,9825,780,6166,-986,0.92740667,0.9407499689250505,219,-106
30,127,8588,-145,3714,-5237,0.88895977,0.09877694631817924,97,51
183,5,5042,-447,1070,-4501,0.7787836,0.802216524039013,250,-29
215,114,9357,-50,1642,6550,0.3539051,0.09665834361385206,166,123
156,-101,5600,230,4894,1415,0.069768965,0.3298096700420128,99,-111
113,-34,8728,-795,9226,8504,0.863932,0.456071914869438,190,-121
69,1,9243,-558,8373,3993,0.5836685,0.6082281500727874,235,-4
2,-88,4732,-487,449,2094,0.75421906,0.5432549620647101,239,30
163,125,5344,-503,4999,-7921,0.18097267,0.09246957248432197,31,-52
159,102,1685,295,6460,1450,0.3543259,0.7625879173194096,25,-37
39,-102,4488,868,1349,-7690,0.36838436,0.1274518921531388,23,-75
31,-110,2795,787,2133,-8863,0.16041303,0.2453678428460747,246,-84
139,-94,3670,660,8480,235,0.04348971,0.2532453628150818,71,-5
78,36,4615,-722,5215,5539,0.660686,0.6766337266539445,181,23
193,-92,9224,-605,1961,-9793,0.58322126,0.9156100103775917,99,-107
81,123,7823,-341,572,-4531,0.58398056,0.8632642161165558,229,120
193,70,2921,-68,9308,-7646,0.18366043,0.12218371156548591,160,-67
235,81,7249,-26,9874,1384,0.07464494,0.49107052416575714,8,-47
221,-45,8301,456,2964,-9953,0.63797826,0.15438941498125702,65,34
109,10,1957,-786,4856,-6437,0.7087497,0.7430639513020915,202,41
85,-74,6006,-690,5140,6991,0.52394503,0.21227653172709626,230,32
213,-88,3506,-414,7307,2976,0.18348318,0.8453623694610598,214,-104
220,-51,4315,-917,9616,-6510,0.23338626,0.04091961243225528,33,127
39,59,1476,553,1256,-9377,0.5450769,0.9672691001725781,212,-48
99,2,1445,952,9858,9970,0.6439298,0.5823170187466313,130,26
58,-3,6472,-756,9983,-1282,0.41773978,0.489195932734793,78,-6
80,109,3319,-253,603,-6934,0.7456001,0.9556366006214851,37,106
44,-60,8511,803,9520,-3032,0.9516745,0.09153698671088684,14,-102
46,-2,7115,422,3441,-8695,0.07731925,0.6855489739297618,222,3
62,124,4416,504,9671,3708,0.062871404,0.5952020335167953,98,7
145,-80,522,-634,1467,3090,0.5680766,0.055388456667615604,105,14
25,-127,1477,91,5155,-8668,0.77476436,0.8117157178747533,180,17
140,76,9211,-107,4258,1176,0.34407797,0.7377518680016038,58,93
94,88,959,-344,2124,-4913,0.66068774,0.29879482155068093,204,-102
171,62,8975,-666,8726,4101,0.008127313,0.8544770598467027,254,-35
73,-19,44,232,9904,6300,0.65485525,0.8605378799500473,94,-96
219,-55,9051,-429,8302,4429,0.49772194,0.35847442558154985,19,-20
27,-119,5939,-329,2305,309,0.7602337,0.8585256623434251,149,-116
198,-28,497,316,6385,7055,0.98297775,0.6489809934788578,108,63
11,122,5580,712,1788,-7579,0.6674185,0.12944645609789918,145,80
147,107,997,842,9642,2696,0.6844942,0.6753943267986124,34,-13
207,29,2081,-148,5630,-5603,0.93678004,0.3798239914495015,199,51
52,0,3709,-659,4341,5600,0.035664845,0.224851755041515,128,0
5,-7,9914,787,7686,-4291,0.3933109,0.9463425516884376,46,112
10,51,7708,-580,4389,-8355,0.10752103,0.2434198779665423,12,51
138,114,2419,391,7499,-1756,0.36492935,0.38001214800103844,98,-32
75,4,2873,-838,751,145,0.93725055,0.6873102473356489,77,26
178,-56,6556,-234,9441,-3614,0.5388174,0.8079176304143162,12,1
194,66,221,-470,8125,9881,0.06638847,0.6573416444274675,106,-68
25,106,4656,202,3568,-4967,0.1712805,0.36140162967769396,3,-26
4,-76,8260,-209,2154,331,0.89401686,0.6582734512641446,59,-112
205,47,1533,581,7712,-7624,0.62529397,0.9022701926080885,33,91
158,-67,6687,-117,2625,5091,0.7845083,0.9783825177685662,204,-52
114,-28,7746,-963,8333,3781,0.19174072,0.5088175683879028,226,-121
37,-92,5630,168,2370,-7851,0.878602,0.2259700895057818,61,-105
223,34,2503,-130,7325,-9826,0.16470446,0.8535662863961271,247,-16
55,-27,5656,-925,9380,6122,0.8423506,0.8643932912008659,9,-58
12,108,7780,-382,1632,7167,0.9490369,0.6856373896271761,185,70
93,-126,6982,-186,8441,-7830,0.48999667,0.7134265773750175,145,-99
53,122,4505,859,8353,5176,0.09115398,0.8622964518776357,134,31
156,-72,7521,12,7435,-2635,0.7399544,0.7374084031678673,194,75
57,87,7688,335,3304,4055,0.0051739844,0.6332652530726409,101,-85
32,76,650,81,4333,3473,0.84946364,0.9286373823599386,252,-117
184,-115,5103,82,7423,5869,0.36074075,0.6641585021725707,55,121
39,-49,7551,-329,6187,-1797,0.21539336,0.3828921659947354,245,-82
240,79,3901,-572,4960,-9584,0.26005656,0.7192696907847356,183,-18
142,-87,3552,-198,6281,-5961,0.36651036,0.6857425814084261,3,59
78,4,872,737,5289,6075,0.684301,0.7825079336020737,201,11
35,-22,9002,-562,7075,878,0.22197178,0.985191304480872,178,-50
94,-106,2711,-941,8804,8321,0.80063397,0.19383052381622312,23,83
210,98,8846,124,5704,5395,0.47631708,0.24423320283028238,57,-94
189,-79,1366,768,8751,6178,0.011637804,0.7557359749035873,128,-99
125,10,749,-31,4618,8396,0.31128716,0.48689054287788525,29,60
155,122,3249,-473,7105,-4121,0.34549323,0.0034196611637644647,83,-62
18,-17,1410,-415,8982,-1057,0.71132153,0.6355788450778952,70,-13
219,-56,4567,957,8245,4030,0.23464198,0.7905389207993686,149,-121
58,12,7127,-694,5421,6839,0.6293876,0.3970659239182337,247,101
225,-42,6044,527,4676,-8687,0.42450097,0.7818823130396672,210,117
25,59,6683,696,4722,-7059,0.352719,0.2762081026266495,136,-116
110,-127,9535,-20,9214,-8306,0.18184584,0.6611266447313274,57,101
242,19,161,615,9388,-5317,0.42933163,0.6849804636553375,221,-82
146,37,3614,-105,1542,1698,0.831649,0.14192821723448068,64,57
94,-12,320,-461,6103,8265,0.56891227,0.8648399433354484,8,-82
45,8,3690,-434,614,1809,0.28032747,0.28927835795470624,126,-64
249,79,4231,503,7357,9445,0.5477521,0.6654139613098088,188,58
180,-29,7724,-239,7171,-8400,0.8894303,0.9467758749038636,159,-29
111,14,2625,954,7991,-2726,0.5904124,0.8224298603895049,218,38
85,22,4774,622,7090,-991,0.2765813,0.4088158583396617,215,84
2,-30,9911,-656,1299,-3278,0.27598375,0.9972270025932958,172,-49
4,121,4708,542,5589,3761,0.33137023,0.06198167767609042,44,-66
37,126,2936,-261,9108,942,0.8279049,0.9745407342683292,207,-81
243,-86,8112,-239,6215,1194,0.25182837,0.6267748574406636,219,-30
95,-103,6279,135,4506,-6600,0.64597595,0.39245918252864864,105,57
110,38,8412,-492,4232,5693,0.24564992,0.5230010924590273,6,-75
229,-128,1861,577,1143,963,0.09786583,0.7261749706458454,111,-21
95,-126,5545,884,726,4363,0.053285107,0.58884093564713,122,-88
72,36,2658,-759,3770,-8886,0.8807222,0.945812680578732,59,-107
165,-62,8652,797,4749,-6981,0.3772409,0.05336092931525682,143,68
42,121,4460,426,273,-2183,0.6767403,0.4800287254921931,10,72
81,64,2490,-132,7781,-3480,0.011503393,0.8221737495539889,141,-49
175,-53,1131,243,5333,-1496,0.15413825,0.43527777037326365,11,124
109,66,1564,709,1371,-5677,0.13965751,0.7947129497849607,163,31
10,-126,178,-667,9190,-4965,0.70095956,0.51987085181656,206,91
77,-26,8047,-507,5224,-6550,0.8118403,0.7746326819601345,80,20
113,9,1909,-511,116,3444,0.057263244,0.5601450130632889,5,-104
3,102,8471,445,463,-7645,0.72745675,0.7539778978840583,55,72
39,-48,4609,224,9078,-8629,0.87705153,0.666511299668877,74,-89
169,24,3048,-715,8903,-8477,0.4313278,0.1296152139021849,254,-48
120,88,6792,725,6914,3155,0.74181277,0.510963424222271,172,29
230,53,3662,-583,55,6588,0.8413361,0.39963570156451755,99,-23
35,23,8087,977,4759,-3426,0.3385379,0.4523280808390645,56,-47
6,20,1094,-489,4674,2516,0.34570146,0.6585250666792258,66,53
0,-74,3757,483,1806,559,0.12860267,0.23904275322405166,222,-39
64,102,1249,895,9900,865,0.5694047,0.14790588009116745,69,-61
187,88,9674,-740,3733,4309,0.33097184,0.3554866084128292,215,25
135,5,5343,-981,9057,4680,0.12620687,0.2909160014532485,113,23
123,121,968,-267,2699,6176,0.5600654,0.6491447131722303,147,38
245,-19,2886,953,4280,-6536,0.72959536,0.1540468752616846,223,-14
162,98,3718,91,3623,-4935,0.2887361,0.05924188508159911,21,-114
188,123,4801,-602,7102,-7478,0.4810454,0.7069559904595467,255,-42
251,80,8494,418,9925,-9583,0.99759996,0.2879201976029352,50,95
172,68,9633,-116,6225,-1063,0.013157089,0.2003255385803916,66,46
193,118,5898,629,4014,-3707,0.34797087,0.5737595874945349,174,-44
251,19,485,405,3696,-245,0.72216314,0.49583529600156717,175,2
99,94,5657,-680,8789,-1525,0.11735575,0.32940446085643216,155,21
220,-3,5917,97,4623,-9374,0.28786227,0.6493110112281435,47,25
54,-7,1409,472,605,-372,0.76291984,0.9359375158713349,201,-103
142,8,4,345,5659,-179,0.74109447,0.32340039962236167,138,-105
149,-80,8853,461,7620,-9172,0.36286303,0.6988133113680323,155,-76
40,-69,5025,-296,1772,-8472,0.99777806,0.5772408558005291,50,122
18,-27,7193,873,7779,-7757,0.25364166,0.9355860262784728,61,-27
36,-53,3811,754,8214,2922,0.7151183,0.2707613409727755,76,-32
223,97,5958,428,9404,-2191,0.9957794,0.17850523062887302,247,-97
90,-10,1279,662,1025,525,0.7703582,0.793007281259094,128,59
173,-46,6371,-627,9315,-6179,0.20606548,0.8411113590920221,73,-73
68,45,6865,615,626,196,0.58550704,0.08752249744443419,143,-8
169,-38,1315,213,3180,3718,0.8084003,0.11664157562821831,163,-37
146,-123,7118,991,8295,7075,0.28150973,0.09843947681578491,143,112
173,127,9379,-427,165,2683,0.7945203,0.3706638821582511,161,104
121,-50,4651,898,4900,4608,0.13236003,0.7278462902747573,102,-126
