Run,Operation,Implementation,Datatype,Matrix Size,MetricType,Value
0,1,daphneMap,int64,100,Execution Time,1.5028200149536133
0,1,daphneMap,int64,100,Memory Consumption,160.38671875
0,1,daphneMap,int64,100,Average CPU Load,26.1
0,1,daphneMap,int64,1000,Execution Time,1.504814624786377
0,1,daphneMap,int64,1000,Memory Consumption,173.56640625
0,1,daphneMap,int64,1000,Average CPU Load,21.1
0,1,daphneMap,int64,2896,Execution Time,4.51102352142334
0,1,daphneMap,int64,2896,Memory Consumption,286.3125
0,1,daphneMap,int64,2896,Average CPU Load,15.166666666666666
0,1,daphneMap,int64,5792,Execution Time,13.5203378200531
0,1,daphneMap,int64,5792,Memory Consumption,670.81640625
0,1,daphneMap,int64,5792,Average CPU Load,14.911111111111113
0,4,daphneMap,int64,100,Execution Time,1.5037634372711182
0,4,daphneMap,int64,100,Memory Consumption,163.34765625
0,4,daphneMap,int64,100,Average CPU Load,28.5
0,4,daphneMap,int64,1000,Execution Time,1.5042939186096191
0,4,daphneMap,int64,1000,Memory Consumption,177.265625
0,4,daphneMap,int64,1000,Average CPU Load,20.8
0,4,daphneMap,int64,2896,Execution Time,4.509618759155273
0,4,daphneMap,int64,2896,Memory Consumption,290.7734375
0,4,daphneMap,int64,2896,Average CPU Load,18.266666666666666
0,4,daphneMap,int64,5792,Execution Time,15.020682334899902
0,4,daphneMap,int64,5792,Memory Consumption,674.78515625
0,4,daphneMap,int64,5792,Average CPU Load,14.709999999999999
0,5,daphneMap,int64,100,Execution Time,1.5025827884674072
0,5,daphneMap,int64,100,Memory Consumption,160.578125
0,5,daphneMap,int64,100,Average CPU Load,27.4
0,5,daphneMap,int64,1000,Execution Time,1.503584861755371
0,5,daphneMap,int64,1000,Memory Consumption,176.88671875
0,5,daphneMap,int64,1000,Average CPU Load,25.0
0,5,daphneMap,int64,2896,Execution Time,6.01247239112854
0,5,daphneMap,int64,2896,Memory Consumption,296.234375
0,5,daphneMap,int64,2896,Average CPU Load,15.975
0,5,daphneMap,int64,5792,Execution Time,21.030868768692017
0,5,daphneMap,int64,5792,Memory Consumption,675.625
0,5,daphneMap,int64,5792,Average CPU Load,14.457142857142859
0,9,daphneMap,int64,100,Execution Time,1.503882884979248
0,9,daphneMap,int64,100,Memory Consumption,163.8515625
0,9,daphneMap,int64,100,Average CPU Load,22.1
0,9,daphneMap,int64,1000,Execution Time,1.5066330432891846
0,9,daphneMap,int64,1000,Memory Consumption,181.6953125
0,9,daphneMap,int64,1000,Average CPU Load,21.2
0,9,daphneMap,int64,2896,Execution Time,4.508855819702148
0,9,daphneMap,int64,2896,Memory Consumption,294.35546875
0,9,daphneMap,int64,2896,Average CPU Load,17.533333333333335
0,9,daphneMap,int64,5792,Execution Time,16.52544617652893
0,9,daphneMap,int64,5792,Memory Consumption,674.50390625
0,9,daphneMap,int64,5792,Average CPU Load,14.19090909090909
0,10,daphneMap,int64,100,Execution Time,1.5052745342254639
0,10,daphneMap,int64,100,Memory Consumption,159.8203125
0,10,daphneMap,int64,100,Average CPU Load,23.4
0,10,daphneMap,int64,1000,Execution Time,1.5041992664337158
0,10,daphneMap,int64,1000,Memory Consumption,174.90234375
0,10,daphneMap,int64,1000,Average CPU Load,21.7
0,10,daphneMap,int64,2896,Execution Time,6.010030746459961
0,10,daphneMap,int64,2896,Memory Consumption,293.81640625
0,10,daphneMap,int64,2896,Average CPU Load,14.275
0,10,daphneMap,int64,5792,Execution Time,18.02442502975464
0,10,daphneMap,int64,5792,Memory Consumption,672.765625
0,10,daphneMap,int64,5792,Average CPU Load,14.691666666666668
0,1,daphneInternal,f64,100,Execution Time,1.5030245780944824
0,1,daphneInternal,f64,100,Memory Consumption,158.98046875
0,1,daphneInternal,f64,100,Average CPU Load,17.6
0,1,daphneInternal,f64,1000,Execution Time,1.5048251152038574
0,1,daphneInternal,f64,1000,Memory Consumption,168.5
0,1,daphneInternal,f64,1000,Average CPU Load,28.1
0,1,daphneInternal,f64,2896,Execution Time,1.5035431385040283
0,1,daphneInternal,f64,2896,Memory Consumption,236.23046875
0,1,daphneInternal,f64,2896,Average CPU Load,17.3
0,1,daphneInternal,f64,5792,Execution Time,1.5045955181121826
0,1,daphneInternal,f64,5792,Memory Consumption,466.25390625
0,1,daphneInternal,f64,5792,Average CPU Load,24.1
0,1,daphneInternal,int64,100,Execution Time,1.5021638870239258
0,1,daphneInternal,int64,100,Memory Consumption,163.546875
0,1,daphneInternal,int64,100,Average CPU Load,17.4
0,1,daphneInternal,int64,1000,Execution Time,1.5030789375305176
0,1,daphneInternal,int64,1000,Memory Consumption,175.27734375
0,1,daphneInternal,int64,1000,Average CPU Load,29.6
0,1,daphneInternal,int64,2896,Execution Time,1.5057318210601807
0,1,daphneInternal,int64,2896,Memory Consumption,207.0859375
0,1,daphneInternal,int64,2896,Average CPU Load,18.3
0,1,daphneInternal,int64,5792,Execution Time,1.505053997039795
0,1,daphneInternal,int64,5792,Memory Consumption,574.66796875
0,1,daphneInternal,int64,5792,Average CPU Load,25.7
0,4,daphneInternal,int64,100,Execution Time,1.504333734512329
0,4,daphneInternal,int64,100,Memory Consumption,162.25
0,4,daphneInternal,int64,100,Average CPU Load,18.0
0,4,daphneInternal,int64,1000,Execution Time,1.5068025588989258
0,4,daphneInternal,int64,1000,Memory Consumption,184.37109375
0,4,daphneInternal,int64,1000,Average CPU Load,16.6
0,4,daphneInternal,int64,2896,Execution Time,1.5069665908813477
0,4,daphneInternal,int64,2896,Memory Consumption,267.12890625
0,4,daphneInternal,int64,2896,Average CPU Load,22.0
0,4,daphneInternal,int64,5792,Execution Time,3.007589101791382
0,4,daphneInternal,int64,5792,Memory Consumption,668.6484375
0,4,daphneInternal,int64,5792,Average CPU Load,18.2
0,5,daphneInternal,int64,100,Execution Time,1.504976511001587
0,5,daphneInternal,int64,100,Memory Consumption,170.72265625
0,5,daphneInternal,int64,100,Average CPU Load,20.1
0,5,daphneInternal,int64,1000,Execution Time,1.5035066604614258
0,5,daphneInternal,int64,1000,Memory Consumption,182.515625
0,5,daphneInternal,int64,1000,Average CPU Load,17.0
0,5,daphneInternal,int64,2896,Execution Time,3.006983995437622
0,5,daphneInternal,int64,2896,Memory Consumption,367.0546875
0,5,daphneInternal,int64,2896,Average CPU Load,13.899999999999999
0,5,daphneInternal,int64,5792,Execution Time,7.512097597122192
0,5,daphneInternal,int64,5792,Memory Consumption,1178.7109375
0,5,daphneInternal,int64,5792,Average CPU Load,14.620000000000001
0,9,daphneInternal,int64,100,Execution Time,1.5039465427398682
0,9,daphneInternal,int64,100,Memory Consumption,162.2265625
0,9,daphneInternal,int64,100,Average CPU Load,25.2
0,9,daphneInternal,int64,1000,Execution Time,1.5067603588104248
0,9,daphneInternal,int64,1000,Memory Consumption,178.62109375
0,9,daphneInternal,int64,1000,Average CPU Load,21.7
0,9,daphneInternal,int64,2896,Execution Time,4.506460189819336
0,9,daphneInternal,int64,2896,Memory Consumption,298.4609375
0,9,daphneInternal,int64,2896,Average CPU Load,17.066666666666666
0,9,daphneInternal,int64,5792,Execution Time,16.52499556541443
0,9,daphneInternal,int64,5792,Memory Consumption,671.35546875
0,9,daphneInternal,int64,5792,Average CPU Load,14.80909090909091
0,10,daphneInternal,int64,100,Execution Time,1.5044691562652588
0,10,daphneInternal,int64,100,Memory Consumption,157.40234375
0,10,daphneInternal,int64,100,Average CPU Load,24.2
0,10,daphneInternal,int64,1000,Execution Time,1.506507396697998
0,10,daphneInternal,int64,1000,Memory Consumption,173.265625
0,10,daphneInternal,int64,1000,Average CPU Load,16.0
0,10,daphneInternal,int64,2896,Execution Time,1.504777193069458
0,10,daphneInternal,int64,2896,Memory Consumption,413.21484375
0,10,daphneInternal,int64,2896,Average CPU Load,25.2
0,10,daphneInternal,int64,5792,Execution Time,4.507913589477539
0,10,daphneInternal,int64,5792,Memory Consumption,1088.83984375
0,10,daphneInternal,int64,5792,Average CPU Load,17.599999999999998
0,1,Python_Numpy_Approach,f64,100,Execution Time,1.504551649093628
0,1,Python_Numpy_Approach,f64,100,Memory Consumption,104.05859375
0,1,Python_Numpy_Approach,f64,100,Average CPU Load,15.4
0,1,Python_Numpy_Approach,f64,1000,Execution Time,1.503626823425293
0,1,Python_Numpy_Approach,f64,1000,Memory Consumption,111.29296875
0,1,Python_Numpy_Approach,f64,1000,Average CPU Load,29.4
0,1,Python_Numpy_Approach,f64,2896,Execution Time,1.5046920776367188
0,1,Python_Numpy_Approach,f64,2896,Memory Consumption,131.4140625
0,1,Python_Numpy_Approach,f64,2896,Average CPU Load,17.5
0,1,Python_Numpy_Approach,f64,5792,Execution Time,1.5060155391693115
0,1,Python_Numpy_Approach,f64,5792,Memory Consumption,428.15625
0,1,Python_Numpy_Approach,f64,5792,Average CPU Load,19.6
0,4,Python_Numpy_Approach,f64,100,Execution Time,1.5026428699493408
0,4,Python_Numpy_Approach,f64,100,Memory Consumption,107.69140625
0,4,Python_Numpy_Approach,f64,100,Average CPU Load,28.9
0,4,Python_Numpy_Approach,f64,1000,Execution Time,1.5039825439453125
0,4,Python_Numpy_Approach,f64,1000,Memory Consumption,117.453125
0,4,Python_Numpy_Approach,f64,1000,Average CPU Load,29.1
0,4,Python_Numpy_Approach,f64,2896,Execution Time,1.505566120147705
0,4,Python_Numpy_Approach,f64,2896,Memory Consumption,244.046875
0,4,Python_Numpy_Approach,f64,2896,Average CPU Load,17.3
0,4,Python_Numpy_Approach,f64,5792,Execution Time,1.5075654983520508
0,4,Python_Numpy_Approach,f64,5792,Memory Consumption,808.40625
0,4,Python_Numpy_Approach,f64,5792,Average CPU Load,24.2
0,5,Python_Numpy_Approach,f64,100,Execution Time,1.5029876232147217
0,5,Python_Numpy_Approach,f64,100,Memory Consumption,108.05859375
0,5,Python_Numpy_Approach,f64,100,Average CPU Load,15.6
0,5,Python_Numpy_Approach,f64,1000,Execution Time,1.5051343441009521
0,5,Python_Numpy_Approach,f64,1000,Memory Consumption,114.12109375
0,5,Python_Numpy_Approach,f64,1000,Average CPU Load,17.0
0,5,Python_Numpy_Approach,f64,2896,Execution Time,1.5044281482696533
0,5,Python_Numpy_Approach,f64,2896,Memory Consumption,297.0078125
0,5,Python_Numpy_Approach,f64,2896,Average CPU Load,25.0
0,5,Python_Numpy_Approach,f64,5792,Execution Time,4.507572174072266
0,5,Python_Numpy_Approach,f64,5792,Memory Consumption,872.29296875
0,5,Python_Numpy_Approach,f64,5792,Average CPU Load,16.900000000000002
0,1,Python_Numpy_Approach,int64,100,Execution Time,1.5034465789794922
0,1,Python_Numpy_Approach,int64,100,Memory Consumption,107.703125
0,1,Python_Numpy_Approach,int64,100,Average CPU Load,29.5
0,1,Python_Numpy_Approach,int64,1000,Execution Time,1.5029103755950928
0,1,Python_Numpy_Approach,int64,1000,Memory Consumption,110.83984375
0,1,Python_Numpy_Approach,int64,1000,Average CPU Load,28.4
0,1,Python_Numpy_Approach,int64,2896,Execution Time,1.5062026977539062
0,1,Python_Numpy_Approach,int64,2896,Memory Consumption,126.73828125
0,1,Python_Numpy_Approach,int64,2896,Average CPU Load,17.0
0,1,Python_Numpy_Approach,int64,5792,Execution Time,1.5032527446746826
0,1,Python_Numpy_Approach,int64,5792,Memory Consumption,578.078125
0,1,Python_Numpy_Approach,int64,5792,Average CPU Load,21.1
0,4,Python_Numpy_Approach,int64,100,Execution Time,1.5030593872070312
0,4,Python_Numpy_Approach,int64,100,Memory Consumption,108.0546875
0,4,Python_Numpy_Approach,int64,100,Average CPU Load,29.5
0,4,Python_Numpy_Approach,int64,1000,Execution Time,1.5045065879821777
0,4,Python_Numpy_Approach,int64,1000,Memory Consumption,107.88671875
0,4,Python_Numpy_Approach,int64,1000,Average CPU Load,15.6
0,4,Python_Numpy_Approach,int64,2896,Execution Time,1.5066108703613281
0,4,Python_Numpy_Approach,int64,2896,Memory Consumption,249.046875
0,4,Python_Numpy_Approach,int64,2896,Average CPU Load,18.1
0,4,Python_Numpy_Approach,int64,5792,Execution Time,1.5026726722717285
0,4,Python_Numpy_Approach,int64,5792,Memory Consumption,855.33984375
0,4,Python_Numpy_Approach,int64,5792,Average CPU Load,24.7
0,5,Python_Numpy_Approach,int64,100,Execution Time,1.5041816234588623
0,5,Python_Numpy_Approach,int64,100,Memory Consumption,105.8203125
0,5,Python_Numpy_Approach,int64,100,Average CPU Load,28.4
0,5,Python_Numpy_Approach,int64,1000,Execution Time,1.505997896194458
0,5,Python_Numpy_Approach,int64,1000,Memory Consumption,121.5390625
0,5,Python_Numpy_Approach,int64,1000,Average CPU Load,16.6
0,5,Python_Numpy_Approach,int64,2896,Execution Time,1.5041699409484863
0,5,Python_Numpy_Approach,int64,2896,Memory Consumption,261.5859375
0,5,Python_Numpy_Approach,int64,2896,Average CPU Load,21.6
0,5,Python_Numpy_Approach,int64,5792,Execution Time,1.505298376083374
0,5,Python_Numpy_Approach,int64,5792,Memory Consumption,874.1953125
0,5,Python_Numpy_Approach,int64,5792,Average CPU Load,24.8
0,9,Python_Numpy_Approach,int64,100,Execution Time,1.5023701190948486
0,9,Python_Numpy_Approach,int64,100,Memory Consumption,108.34765625
0,9,Python_Numpy_Approach,int64,100,Average CPU Load,28.8
0,9,Python_Numpy_Approach,int64,1000,Execution Time,1.503551959991455
0,9,Python_Numpy_Approach,int64,1000,Memory Consumption,126.6953125
0,9,Python_Numpy_Approach,int64,1000,Average CPU Load,16.5
0,9,Python_Numpy_Approach,int64,2896,Execution Time,1.5069608688354492
0,9,Python_Numpy_Approach,int64,2896,Memory Consumption,266.76171875
0,9,Python_Numpy_Approach,int64,2896,Average CPU Load,20.3
0,9,Python_Numpy_Approach,int64,5792,Execution Time,3.005427360534668
0,9,Python_Numpy_Approach,int64,5792,Memory Consumption,857.6171875
0,9,Python_Numpy_Approach,int64,5792,Average CPU Load,16.4
0,10,Python_Numpy_Approach,int64,100,Execution Time,1.5022752285003662
0,10,Python_Numpy_Approach,int64,100,Memory Consumption,106.15234375
0,10,Python_Numpy_Approach,int64,100,Average CPU Load,29.9
0,10,Python_Numpy_Approach,int64,1000,Execution Time,1.5044310092926025
0,10,Python_Numpy_Approach,int64,1000,Memory Consumption,131.0703125
0,10,Python_Numpy_Approach,int64,1000,Average CPU Load,28.4
0,10,Python_Numpy_Approach,int64,2896,Execution Time,1.5065233707427979
0,10,Python_Numpy_Approach,int64,2896,Memory Consumption,221.73046875
0,10,Python_Numpy_Approach,int64,2896,Average CPU Load,17.4
0,10,Python_Numpy_Approach,int64,5792,Execution Time,1.503730058670044
0,10,Python_Numpy_Approach,int64,5792,Memory Consumption,874.15625
0,10,Python_Numpy_Approach,int64,5792,Average CPU Load,27.1
0,1,Python_DirectExec,f64,100,Execution Time,1.503556251525879
0,1,Python_DirectExec,f64,100,Memory Consumption,153.3046875
0,1,Python_DirectExec,f64,100,Average CPU Load,15.8
0,1,Python_DirectExec,f64,1000,Execution Time,1.5039689540863037
0,1,Python_DirectExec,f64,1000,Memory Consumption,208.43359375
0,1,Python_DirectExec,f64,1000,Average CPU Load,15.7
0,1,Python_DirectExec,f64,2896,Execution Time,1.5044312477111816
0,1,Python_DirectExec,f64,2896,Memory Consumption,527.76171875
0,1,Python_DirectExec,f64,2896,Average CPU Load,25.7
0,1,Python_DirectExec,f64,5792,Execution Time,6.011441469192505
0,1,Python_DirectExec,f64,5792,Memory Consumption,1699.23828125
0,1,Python_DirectExec,f64,5792,Average CPU Load,15.375
0,4,Python_DirectExec,f64,100,Execution Time,1.5037009716033936
0,4,Python_DirectExec,f64,100,Memory Consumption,174.52734375
0,4,Python_DirectExec,f64,100,Average CPU Load,29.3
0,4,Python_DirectExec,f64,1000,Execution Time,1.5058221817016602
0,4,Python_DirectExec,f64,1000,Memory Consumption,210.87890625
0,4,Python_DirectExec,f64,1000,Average CPU Load,19.5
0,4,Python_DirectExec,f64,2896,Execution Time,4.507690668106079
0,4,Python_DirectExec,f64,2896,Memory Consumption,555.36328125
0,4,Python_DirectExec,f64,2896,Average CPU Load,14.566666666666665
0,4,Python_DirectExec,f64,5792,Execution Time,12.016013622283936
0,4,Python_DirectExec,f64,5792,Memory Consumption,1721.40234375
0,4,Python_DirectExec,f64,5792,Average CPU Load,14.6
0,5,Python_DirectExec,f64,100,Execution Time,1.502892255783081
0,5,Python_DirectExec,f64,100,Memory Consumption,149.71484375
0,5,Python_DirectExec,f64,100,Average CPU Load,14.5
0,5,Python_DirectExec,f64,1000,Execution Time,1.5029017925262451
0,5,Python_DirectExec,f64,1000,Memory Consumption,209.09765625
0,5,Python_DirectExec,f64,1000,Average CPU Load,23.0
0,5,Python_DirectExec,f64,2896,Execution Time,6.00847864151001
0,5,Python_DirectExec,f64,2896,Memory Consumption,557.28515625
0,5,Python_DirectExec,f64,2896,Average CPU Load,14.525
0,5,Python_DirectExec,f64,5792,Execution Time,19.525853872299194
0,5,Python_DirectExec,f64,5792,Memory Consumption,1714.87109375
0,5,Python_DirectExec,f64,5792,Average CPU Load,13.99230769230769
0,1,Python_DirectExec,int64,100,Execution Time,1.502492904663086
0,1,Python_DirectExec,int64,100,Memory Consumption,168.0
0,1,Python_DirectExec,int64,100,Average CPU Load,28.7
0,1,Python_DirectExec,int64,1000,Execution Time,1.5026013851165771
0,1,Python_DirectExec,int64,1000,Memory Consumption,191.82421875
0,1,Python_DirectExec,int64,1000,Average CPU Load,19.6
0,1,Python_DirectExec,int64,2896,Execution Time,3.0052731037139893
0,1,Python_DirectExec,int64,2896,Memory Consumption,358.90625
0,1,Python_DirectExec,int64,2896,Average CPU Load,16.1
0,1,Python_DirectExec,int64,5792,Execution Time,7.510010242462158
0,1,Python_DirectExec,int64,5792,Memory Consumption,931.421875
0,1,Python_DirectExec,int64,5792,Average CPU Load,16.3
0,4,Python_DirectExec,int64,100,Execution Time,1.5030875205993652
0,4,Python_DirectExec,int64,100,Memory Consumption,187.93359375
0,4,Python_DirectExec,int64,100,Average CPU Load,16.8
0,4,Python_DirectExec,int64,1000,Execution Time,1.5041241645812988
0,4,Python_DirectExec,int64,1000,Memory Consumption,190.68359375
0,4,Python_DirectExec,int64,1000,Average CPU Load,17.4
0,4,Python_DirectExec,int64,2896,Execution Time,1.5036067962646484
0,4,Python_DirectExec,int64,2896,Memory Consumption,254.34375
0,4,Python_DirectExec,int64,2896,Average CPU Load,18.6
0,4,Python_DirectExec,int64,5792,Execution Time,1.5057215690612793
0,4,Python_DirectExec,int64,5792,Memory Consumption,448.22265625
0,4,Python_DirectExec,int64,5792,Average CPU Load,25.6
0,5,Python_DirectExec,int64,100,Execution Time,1.5046820640563965
0,5,Python_DirectExec,int64,100,Memory Consumption,172.44140625
0,5,Python_DirectExec,int64,100,Average CPU Load,29.9
0,5,Python_DirectExec,int64,1000,Execution Time,3.005540609359741
0,5,Python_DirectExec,int64,1000,Memory Consumption,187.53125
0,5,Python_DirectExec,int64,1000,Average CPU Load,13.25
0,5,Python_DirectExec,int64,2896,Execution Time,12.017454147338867
0,5,Python_DirectExec,int64,2896,Memory Consumption,357.23828125
0,5,Python_DirectExec,int64,2896,Average CPU Load,15.0625
0,5,Python_DirectExec,int64,5792,Execution Time,45.05944037437439
0,5,Python_DirectExec,int64,5792,Memory Consumption,938.45703125
0,5,Python_DirectExec,int64,5792,Average CPU Load,14.183333333333332
0,9,Python_DirectExec,int64,100,Execution Time,1.5049798488616943
0,9,Python_DirectExec,int64,100,Memory Consumption,164.515625
0,9,Python_DirectExec,int64,100,Average CPU Load,29.6
0,9,Python_DirectExec,int64,1000,Execution Time,1.5068538188934326
0,9,Python_DirectExec,int64,1000,Memory Consumption,185.55078125
0,9,Python_DirectExec,int64,1000,Average CPU Load,19.6
0,9,Python_DirectExec,int64,2896,Execution Time,4.509557247161865
0,9,Python_DirectExec,int64,2896,Memory Consumption,359.1484375
0,9,Python_DirectExec,int64,2896,Average CPU Load,15.733333333333334
0,9,Python_DirectExec,int64,5792,Execution Time,13.51943325996399
0,9,Python_DirectExec,int64,5792,Memory Consumption,940.83984375
0,9,Python_DirectExec,int64,5792,Average CPU Load,14.877777777777778
0,10,Python_DirectExec,int64,100,Execution Time,1.5041265487670898
0,10,Python_DirectExec,int64,100,Memory Consumption,160.9296875
0,10,Python_DirectExec,int64,100,Average CPU Load,15.0
0,10,Python_DirectExec,int64,1000,Execution Time,1.5043764114379883
0,10,Python_DirectExec,int64,1000,Memory Consumption,189.6953125
0,10,Python_DirectExec,int64,1000,Average CPU Load,26.3
0,10,Python_DirectExec,int64,2896,Execution Time,7.5106823444366455
0,10,Python_DirectExec,int64,2896,Memory Consumption,365.21875
0,10,Python_DirectExec,int64,2896,Average CPU Load,14.439999999999998
0,10,Python_DirectExec,int64,5792,Execution Time,25.532816648483276
0,10,Python_DirectExec,int64,5792,Memory Consumption,935.62109375
0,10,Python_DirectExec,int64,5792,Average CPU Load,14.223529411764705
0,1,Python_Shared_Mem,f64,100,Execution Time,1.5032305717468262
0,1,Python_Shared_Mem,f64,100,Memory Consumption,216.88671875
0,1,Python_Shared_Mem,f64,100,Average CPU Load,28.3
0,1,Python_Shared_Mem,f64,1000,Execution Time,1.5050232410430908
0,1,Python_Shared_Mem,f64,1000,Memory Consumption,297.28125
0,1,Python_Shared_Mem,f64,1000,Average CPU Load,35.9
0,1,Python_Shared_Mem,f64,2896,Execution Time,3.0059316158294678
0,1,Python_Shared_Mem,f64,2896,Memory Consumption,981.30078125
0,1,Python_Shared_Mem,f64,2896,Average CPU Load,25.1
0,1,Python_Shared_Mem,f64,5792,Execution Time,7.510622501373291
0,1,Python_Shared_Mem,f64,5792,Memory Consumption,3324.671875
0,1,Python_Shared_Mem,f64,5792,Average CPU Load,18.839999999999996
0,4,Python_Shared_Mem,f64,100,Execution Time,1.5032763481140137
0,4,Python_Shared_Mem,f64,100,Memory Consumption,225.96875
0,4,Python_Shared_Mem,f64,100,Average CPU Load,32.5
0,4,Python_Shared_Mem,f64,1000,Execution Time,1.5022609233856201
0,4,Python_Shared_Mem,f64,1000,Memory Consumption,311.97265625
0,4,Python_Shared_Mem,f64,1000,Average CPU Load,37.9
0,4,Python_Shared_Mem,f64,2896,Execution Time,4.506312370300293
0,4,Python_Shared_Mem,f64,2896,Memory Consumption,993.953125
0,4,Python_Shared_Mem,f64,2896,Average CPU Load,21.733333333333334
0,4,Python_Shared_Mem,f64,5792,Execution Time,15.020131349563599
0,4,Python_Shared_Mem,f64,5792,Memory Consumption,3312.70703125
0,4,Python_Shared_Mem,f64,5792,Average CPU Load,16.54
0,5,Python_Shared_Mem,f64,100,Execution Time,1.5017006397247314
0,5,Python_Shared_Mem,f64,100,Memory Consumption,225.08984375
0,5,Python_Shared_Mem,f64,100,Average CPU Load,33.7
0,5,Python_Shared_Mem,f64,1000,Execution Time,1.5025691986083984
0,5,Python_Shared_Mem,f64,1000,Memory Consumption,319.66796875
0,5,Python_Shared_Mem,f64,1000,Average CPU Load,37.9
0,5,Python_Shared_Mem,f64,2896,Execution Time,7.5101189613342285
0,5,Python_Shared_Mem,f64,2896,Memory Consumption,997.2578125
0,5,Python_Shared_Mem,f64,2896,Average CPU Load,15.920000000000002
0,5,Python_Shared_Mem,f64,5792,Execution Time,22.52860689163208
0,5,Python_Shared_Mem,f64,5792,Memory Consumption,3300.57421875
0,5,Python_Shared_Mem,f64,5792,Average CPU Load,14.893333333333334
0,1,Python_Shared_Mem,int64,100,Execution Time,1.502676248550415
0,1,Python_Shared_Mem,int64,100,Memory Consumption,221.5234375
0,1,Python_Shared_Mem,int64,100,Average CPU Load,33.0
0,1,Python_Shared_Mem,int64,1000,Execution Time,1.5027399063110352
0,1,Python_Shared_Mem,int64,1000,Memory Consumption,265.39453125
0,1,Python_Shared_Mem,int64,1000,Average CPU Load,35.2
0,1,Python_Shared_Mem,int64,2896,Execution Time,3.0045299530029297
0,1,Python_Shared_Mem,int64,2896,Memory Consumption,636.171875
0,1,Python_Shared_Mem,int64,2896,Average CPU Load,25.5
0,1,Python_Shared_Mem,int64,5792,Execution Time,7.51586127281189
0,1,Python_Shared_Mem,int64,5792,Memory Consumption,1910.796875
0,1,Python_Shared_Mem,int64,5792,Average CPU Load,15.739999999999998
0,4,Python_Shared_Mem,int64,100,Execution Time,1.5023770332336426
0,4,Python_Shared_Mem,int64,100,Memory Consumption,213.43359375
0,4,Python_Shared_Mem,int64,100,Average CPU Load,34.2
0,4,Python_Shared_Mem,int64,1000,Execution Time,1.5027999877929688
0,4,Python_Shared_Mem,int64,1000,Memory Consumption,285.83984375
0,4,Python_Shared_Mem,int64,1000,Average CPU Load,36.8
0,4,Python_Shared_Mem,int64,2896,Execution Time,6.007988452911377
0,4,Python_Shared_Mem,int64,2896,Memory Consumption,722.3984375
0,4,Python_Shared_Mem,int64,2896,Average CPU Load,19.275
0,4,Python_Shared_Mem,int64,5792,Execution Time,21.0282781124115
0,4,Python_Shared_Mem,int64,5792,Memory Consumption,2281.2578125
0,4,Python_Shared_Mem,int64,5792,Average CPU Load,14.35
0,5,Python_Shared_Mem,int64,100,Execution Time,1.5026001930236816
0,5,Python_Shared_Mem,int64,100,Memory Consumption,221.98828125
0,5,Python_Shared_Mem,int64,100,Average CPU Load,34.1
0,5,Python_Shared_Mem,int64,1000,Execution Time,3.005138635635376
0,5,Python_Shared_Mem,int64,1000,Memory Consumption,282.90234375
0,5,Python_Shared_Mem,int64,1000,Average CPU Load,23.25
0,5,Python_Shared_Mem,int64,2896,Execution Time,13.519704818725586
0,5,Python_Shared_Mem,int64,2896,Memory Consumption,755.375
0,5,Python_Shared_Mem,int64,2896,Average CPU Load,14.91111111111111
